"","StudentID","SAT","GPA","scholarship","enroll"
"17245",17245,1103,2.79,0.7,1
"17246",17246,1281,3.25,0,0
"17247",17247,1289,3.24,1.3,1
"17248",17248,1556,3.71,0,0
"17249",17249,1377,3.25,0,0
"17250",17250,1283,3.33,0,0
"17251",17251,1222,2.87,0,1
"17252",17252,1132,2.95,1.35,1
"17253",17253,1027,2.44,1.3,1
"17254",17254,1307,3.26,0.87,0
"17255",17255,1554,3.72,1.41,0
"17256",17256,1348,3.54,0.85,0
"17257",17257,1359,3.55,0,0
"17258",17258,1558,3.77,0,0
"17259",17259,1203,3.06,0.93,1
"17260",17260,1445,3.43,1.56,0
"17261",17261,1559,3.76,2.36,0
"17262",17262,1103,2.73,0.92,1
"17263",17263,1496,3.78,1.25,0
"17264",17264,1181,2.81,0.9,1
"17265",17265,1068,2.73,0,1
"17266",17266,1252,3.21,0,0
"17267",17267,1443,3.71,0.56,0
"17268",17268,1404,3.61,2.04,0
"17269",17269,1395,3.55,0,0
"17270",17270,1145,2.66,1.96,1
"17271",17271,1425,3.75,0.74,0
"17272",17272,1141,2.92,1.23,1
"17273",17273,1254,2.97,2.28,1
"17274",17274,1367,3.43,2.41,1
"17275",17275,1212,3.15,0.62,1
"17276",17276,1486,3.75,0,0
"17277",17277,1251,2.97,0.76,1
"17278",17278,1526,3.92,1.99,0
"17279",17279,1339,3.42,0,0
"17280",17280,1396,3.59,1.27,0
"17281",17281,1432,3.65,1.54,0
"17282",17282,1052,2.78,0,1
"17283",17283,1152,2.86,0.81,1
"17284",17284,1115,2.93,0,1
"17285",17285,1515,3.96,1.22,0
"17286",17286,1465,3.6,1.29,0
"17287",17287,1297,3.08,1.28,1
"17288",17288,1367,3.37,0.65,0
"17289",17289,1017,2.58,0,1
"17290",17290,1317,3.27,0.85,0
"17291",17291,1311,3.1,0,0
"17292",17292,1411,3.66,1.28,0
"17293",17293,1330,3.36,1.8,1
"17294",17294,1531,3.83,0.73,0
"17295",17295,1358,3.56,1.44,0
"17296",17296,1550,3.72,0,0
"17297",17297,1119,2.62,2.2,1
"17298",17298,1177,2.83,0.61,1
"17299",17299,1046,2.43,0,1
"17300",17300,1039,2.58,0,1
"17301",17301,1315,3.12,1.21,1
"17302",17302,1278,3.07,0,0
"17303",17303,1309,3.44,1.22,1
"17304",17304,1409,3.54,2.41,1
"17305",17305,1280,3.32,0,0
"17306",17306,1421,3.68,0.53,0
"17307",17307,1550,3.93,2.41,0
"17308",17308,1357,3.26,0,0
"17309",17309,1508,3.8,1.04,0
"17310",17310,1468,3.54,0.77,0
"17311",17311,1022,2.75,1.42,1
"17312",17312,1579,3.82,0.98,0
"17313",17313,1091,2.68,1.26,1
"17314",17314,1340,3.54,0,0
"17315",17315,1372,3.34,1.48,1
"17316",17316,1496,3.92,1.21,0
"17317",17317,1196,2.83,0.77,1
"17318",17318,1239,3.27,0,0
"17319",17319,1209,2.92,1.2,1
"17320",17320,1052,2.59,0,1
"17321",17321,1554,3.74,1.18,0
"17322",17322,1146,3,0,1
"17323",17323,1345,3.42,0.93,0
"17324",17324,1566,3.8,0,0
"17325",17325,1486,3.67,0.52,0
"17326",17326,1573,3.8,2.05,0
"17327",17327,1006,2.53,0,1
"17328",17328,1579,4.14,1.05,0
"17329",17329,1000,2.66,0,1
"17330",17330,1383,3.42,2.39,1
"17331",17331,1054,2.61,0,1
"17332",17332,1201,2.91,0,1
"17333",17333,1133,2.74,2.03,1
"17334",17334,1566,3.72,0.94,0
"17335",17335,1390,3.6,0.59,0
"17336",17336,1097,2.63,0,1
"17337",17337,1436,3.51,0,0
"17338",17338,1503,3.81,0.83,0
"17339",17339,1271,3.29,0.78,1
"17340",17340,1092,2.56,2.06,1
"17341",17341,1078,2.71,0,1
"17342",17342,1002,2.7,0,1
"17343",17343,1144,2.82,0,1
"17344",17344,1338,3.43,0.98,0
"17345",17345,1354,3.32,1.16,0
"17346",17346,1570,3.73,0.58,0
"17347",17347,1414,3.56,1.9,0
"17348",17348,1073,2.68,0,1
"17349",17349,1493,3.84,1.06,0
"17350",17350,1170,2.97,0,1
"17351",17351,1100,2.82,0,1
"17352",17352,1014,2.4,0,1
"17353",17353,1566,3.96,1.4,0
"17354",17354,1265,3.11,0,0
"17355",17355,1348,3.3,1.03,0
"17356",17356,1293,3.41,0.6,0
"17357",17357,1300,3.19,0,0
"17358",17358,1411,3.51,0.87,0
"17359",17359,1323,3.13,1.1,1
"17360",17360,1469,3.81,2.14,0
"17361",17361,1522,3.67,0.59,0
"17362",17362,1319,3.42,0,0
"17363",17363,1218,3.16,0.99,1
"17364",17364,1151,2.93,0,1
"17365",17365,1055,2.48,0.69,1
"17366",17366,1281,3.22,2.41,1
"17367",17367,1497,3.9,1.45,0
"17368",17368,1434,3.47,0.79,0
"17369",17369,1139,2.73,0,1
"17370",17370,1294,3.05,0,0
"17371",17371,1520,3.71,1.04,0
"17372",17372,1286,3.36,2.37,1
"17373",17373,1315,3.22,0,0
"17374",17374,1452,3.58,1.53,0
"17375",17375,1433,3.44,1.32,0
"17376",17376,1185,3.14,0,1
"17377",17377,1187,3.13,0,1
"17378",17378,1505,3.65,1.77,0
"17379",17379,1511,3.77,1.4,0
"17380",17380,1571,3.86,1.87,0
"17381",17381,1372,3.54,2.11,1
"17382",17382,1074,2.69,0,1
"17383",17383,1394,3.6,1.13,0
"17384",17384,1087,2.82,0,1
"17385",17385,1141,3.01,0,1
"17386",17386,1020,2.49,0,1
"17387",17387,1158,2.73,0,1
"17388",17388,1162,2.86,0,1
"17389",17389,1088,2.84,1.48,1
"17390",17390,1426,3.72,1.35,0
"17391",17391,1280,3.35,2.41,1
"17392",17392,1220,3.14,0,0
"17393",17393,1430,3.55,0.88,0
"17394",17394,1123,2.75,0,1
"17395",17395,1111,2.72,1.37,1
"17396",17396,1394,3.37,0,0
"17397",17397,1239,3.06,0.53,1
"17398",17398,1073,2.51,0,1
"17399",17399,1420,3.67,1.24,0
"17400",17400,1084,2.55,0,1
"17401",17401,1554,3.7,0,0
"17402",17402,1161,2.75,2.41,1
"17403",17403,1523,3.91,0,0
"17404",17404,1577,4.13,1.89,0
"17405",17405,1075,2.64,2.38,1
"17406",17406,1082,2.58,0,1
"17407",17407,1009,2.43,2.19,1
"17408",17408,1109,2.85,0,1
"17409",17409,1531,3.92,0,0
"17410",17410,1353,3.54,0,0
"17411",17411,1084,2.73,0.89,1
"17412",17412,1408,3.56,2.28,1
"17413",17413,1039,2.65,0,1
"17414",17414,1183,3.06,0,1
"17415",17415,1198,3.02,0.83,1
"17416",17416,1088,2.64,0,1
"17417",17417,1295,3.18,1.05,1
"17418",17418,1201,3.12,0,1
"17419",17419,1307,3.35,0,0
"17420",17420,1206,3.21,0.79,1
"17421",17421,1137,2.88,0,1
"17422",17422,1493,3.85,2.17,0
"17423",17423,1555,3.85,2.18,0
"17424",17424,1420,3.62,2.22,0
"17425",17425,1057,2.62,0,1
"17426",17426,1116,2.74,0,1
"17427",17427,1025,2.4,1.67,1
"17428",17428,1154,3.08,0,1
"17429",17429,1265,3.26,0,0
"17430",17430,1222,3.15,0,0
"17431",17431,1497,3.57,0,0
"17432",17432,1579,4.05,1.38,0
"17433",17433,1072,2.87,0,1
"17434",17434,1190,3.03,0.68,1
"17435",17435,1541,3.74,1.33,0
"17436",17436,1548,3.95,0.85,0
"17437",17437,1561,3.77,0.59,0
"17438",17438,1180,2.93,0.62,1
"17439",17439,1358,3.47,1.35,0
"17440",17440,1360,3.41,0,0
"17441",17441,1008,2.64,0.76,1
"17442",17442,1565,3.72,1.33,0
"17443",17443,1333,3.33,0,0
"17444",17444,1542,3.7,0.77,0
"17445",17445,1019,2.45,2.47,1
"17446",17446,1020,2.71,0,1
"17447",17447,1115,2.94,0,1
"17448",17448,1542,3.93,1.19,0
"17449",17449,1076,2.83,0,1
"17450",17450,1118,2.64,1.02,1
"17451",17451,1568,3.82,0,0
"17452",17452,1132,2.76,0,1
"17453",17453,1244,2.95,0,1
"17454",17454,1206,3.09,0,1
"17455",17455,1511,3.67,0,0
"17456",17456,1362,3.48,1.95,1
"17457",17457,1382,3.4,1.68,1
"17458",17458,1367,3.22,0.64,0
"17459",17459,1388,3.52,1.1,0
"17460",17460,1048,2.67,1.32,1
"17461",17461,1467,3.48,2.18,0
"17462",17462,1201,2.81,0,1
"17463",17463,1512,3.96,1.17,0
"17464",17464,1224,2.87,0,1
"17465",17465,1485,3.89,0.77,0
"17466",17466,1509,3.97,1.54,0
"17467",17467,1242,3.04,1.78,1
"17468",17468,1258,3.3,0,0
"17469",17469,1523,3.9,0.61,0
"17470",17470,1279,3.14,0,0
"17471",17471,1076,2.86,0.72,1
"17472",17472,1127,2.99,0,1
"17473",17473,1436,3.65,1.21,0
"17474",17474,1194,2.94,0,1
"17475",17475,1218,3.14,0,0
"17476",17476,1319,3.15,0,0
"17477",17477,1518,3.84,1.24,0
"17478",17478,1411,3.54,1.48,0
"17479",17479,1086,2.74,1.09,1
"17480",17480,1443,3.67,0.78,0
"17481",17481,1412,3.49,1.87,0
"17482",17482,1413,3.48,1.25,0
"17483",17483,1195,2.87,0,1
"17484",17484,1492,3.77,0.67,0
"17485",17485,1339,3.45,0,0
"17486",17486,1010,2.46,0,1
"17487",17487,1280,3.2,0,0
"17488",17488,1300,3.15,0.53,0
"17489",17489,1273,3.17,1.11,1
"17490",17490,1034,2.74,0,1
"17491",17491,1263,3.32,0,0
"17492",17492,1313,3.16,1.33,1
"17493",17493,1261,3.09,0.9,1
"17494",17494,1534,3.82,0,0
"17495",17495,1024,2.44,2.11,1
"17496",17496,1081,2.77,0.52,1
"17497",17497,1035,2.77,0,1
"17498",17498,1125,2.79,0,1
"17499",17499,1561,3.84,0,0
"17500",17500,1120,2.73,0,1
"17501",17501,1538,3.88,1.45,0
"17502",17502,1079,2.88,1.39,1
"17503",17503,1145,2.85,0,1
"17504",17504,1060,2.62,1.42,1
"17505",17505,1036,2.72,0,1
"17506",17506,1081,2.67,1.61,1
"17507",17507,1234,3.02,0,1
"17508",17508,1556,4,0.75,0
"17509",17509,1184,3.09,1.2,1
"17510",17510,1322,3.19,0,0
"17511",17511,1156,2.99,2.02,1
"17512",17512,1132,2.95,2.24,1
"17513",17513,1572,4.08,0.8,0
"17514",17514,1121,2.66,0,1
"17515",17515,1252,3.25,0,0
"17516",17516,1211,2.93,0,1
"17517",17517,1156,3.03,1.46,1
"17518",17518,1111,2.62,0,1
"17519",17519,1477,3.68,1.49,0
"17520",17520,1182,2.96,0,1
"17521",17521,1339,3.46,0,0
"17522",17522,1342,3.29,1.08,0
"17523",17523,1308,3.12,1.44,1
"17524",17524,1191,3.04,1.46,1
"17525",17525,1092,2.63,0,1
"17526",17526,1403,3.67,2.41,1
"17527",17527,1316,3.45,0,0
"17528",17528,1159,2.71,0,1
"17529",17529,1366,3.34,0,0
"17530",17530,1205,3.16,0,0
"17531",17531,1072,2.5,1.3,1
"17532",17532,1367,3.3,0,0
"17533",17533,1390,3.61,1.94,0
"17534",17534,1559,3.7,0.52,0
"17535",17535,1457,3.5,1.34,0
"17536",17536,1568,3.85,1.35,0
"17537",17537,1090,2.57,0,1
"17538",17538,1063,2.57,0,1
"17539",17539,1442,3.64,1.33,0
"17540",17540,1555,3.83,0,0
"17541",17541,1013,2.7,0,1
"17542",17542,1217,2.99,0,1
"17543",17543,1399,3.46,2,1
"17544",17544,1326,3.47,0,0
"17545",17545,1044,2.61,1.22,1
"17546",17546,1059,2.74,0,1
"17547",17547,1501,3.78,1.4,0
"17548",17548,1501,3.95,0.54,0
"17549",17549,1034,2.75,1.76,1
"17550",17550,1549,4.02,0,0
"17551",17551,1487,3.88,0,0
"17552",17552,1458,3.51,0.67,0
"17553",17553,1406,3.58,0.6,0
"17554",17554,1164,2.84,1.21,1
"17555",17555,1101,2.69,1.19,1
"17556",17556,1358,3.42,0,0
"17557",17557,1275,3.3,0,0
"17558",17558,1548,4.05,0.81,0
"17559",17559,1502,3.91,2.12,0
"17560",17560,1516,3.67,1.86,0
"17561",17561,1445,3.5,0,0
"17562",17562,1161,3.01,0,1
"17563",17563,1306,3.33,0,0
"17564",17564,1254,3.23,0,0
"17565",17565,1272,3.22,2.22,1
"17566",17566,1088,2.53,1.48,1
"17567",17567,1246,3.28,1.59,1
"17568",17568,1324,3.31,0,0
"17569",17569,1206,3.03,0,1
"17570",17570,1468,3.66,1.52,0
"17571",17571,1026,2.56,0,1
"17572",17572,1081,2.89,0,1
"17573",17573,1564,4.03,1.53,0
"17574",17574,1073,2.8,0,1
"17575",17575,1254,3.18,0,0
"17576",17576,1195,3.09,0.63,1
"17577",17577,1204,2.82,0,1
"17578",17578,1138,2.79,0,1
"17579",17579,1506,3.9,1.16,0
"17580",17580,1355,3.24,0,0
"17581",17581,1084,2.84,0.51,1
"17582",17582,1442,3.6,1.28,0
"17583",17583,1250,3.11,0,0
"17584",17584,1058,2.68,2.01,1
"17585",17585,1042,2.44,0,1
"17586",17586,1521,3.72,2.32,0
"17587",17587,1119,2.71,1.09,1
"17588",17588,1403,3.51,1.65,0
"17589",17589,1483,3.66,0.92,0
"17590",17590,1543,3.81,1.53,0
"17591",17591,1390,3.66,2.48,1
"17592",17592,1533,4,0.91,0
"17593",17593,1377,3.47,1.8,1
"17594",17594,1357,3.37,1.84,1
"17595",17595,1554,3.99,0,0
"17596",17596,1062,2.76,0,1
"17597",17597,1541,3.93,1.82,0
"17598",17598,1327,3.39,2.03,1
"17599",17599,1041,2.74,0,1
"17600",17600,1275,3.33,0,0
"17601",17601,1295,3.3,1.59,1
"17602",17602,1152,2.94,0,1
"17603",17603,1237,3.25,1.98,1
"17604",17604,1511,3.62,2.14,0
"17605",17605,1278,3.13,1.23,1
"17606",17606,1313,3.2,2.5,1
"17607",17607,1127,2.75,1.24,1
"17608",17608,1105,2.62,0,1
"17609",17609,1134,2.84,0,1
"17610",17610,1524,3.85,2.38,0
"17611",17611,1187,2.8,0,1
"17612",17612,1148,2.78,0,1
"17613",17613,1500,3.82,0.71,0
"17614",17614,1270,3.08,0,0
"17615",17615,1329,3.21,2.08,1
"17616",17616,1197,2.9,0,1
"17617",17617,1378,3.52,2.12,1
"17618",17618,1008,2.63,1.75,1
"17619",17619,1473,3.69,0.54,0
"17620",17620,1117,2.77,0,1
"17621",17621,1245,3.16,0,0
"17622",17622,1464,3.84,0.58,0
"17623",17623,1433,3.63,1.75,0
"17624",17624,1484,3.52,1.23,0
"17625",17625,1183,2.89,0,1
"17626",17626,1559,3.85,1.63,0
"17627",17627,1124,2.77,0,1
"17628",17628,1211,3.19,0,0
"17629",17629,1276,3.21,0.8,1
"17630",17630,1431,3.56,1.58,0
"17631",17631,1048,2.56,0,1
"17632",17632,1330,3.33,1.26,1
"17633",17633,1286,3.04,1.32,1
"17634",17634,1447,3.55,0.66,0
"17635",17635,1070,2.48,0,1
"17636",17636,1148,2.69,0,1
"17637",17637,1537,4.01,0,0
"17638",17638,1174,2.9,0.62,1
"17639",17639,1403,3.41,1.33,0
"17640",17640,1118,2.86,0.7,1
"17641",17641,1349,3.35,1.5,1
"17642",17642,1268,3.35,0,0
"17643",17643,1234,3.03,0,1
"17644",17644,1494,3.64,1.46,0
"17645",17645,1481,3.75,0.84,0
"17646",17646,1057,2.47,2.32,1
"17647",17647,1396,3.46,0,0
"17648",17648,1247,3.05,0,0
"17649",17649,1099,2.65,1.8,1
"17650",17650,1308,3.29,0,0
"17651",17651,1320,3.15,1.01,1
"17652",17652,1451,3.69,1.31,0
"17653",17653,1526,3.93,0,0
"17654",17654,1493,3.9,0,0
"17655",17655,1285,3.31,0,0
"17656",17656,1311,3.4,1.4,1
"17657",17657,1549,4.06,0,0
"17658",17658,1389,3.66,0,0
"17659",17659,1233,3.02,0,1
"17660",17660,1291,3.33,1.21,1
"17661",17661,1146,2.83,0,1
"17662",17662,1348,3.54,1.55,0
"17663",17663,1344,3.36,2.04,1
"17664",17664,1033,2.47,1.44,1
"17665",17665,1274,3.05,0,0
"17666",17666,1014,2.57,1.38,1
"17667",17667,1410,3.4,0,0
"17668",17668,1344,3.5,0,0
"17669",17669,1298,3.1,0,0
"17670",17670,1513,3.7,1.35,0
"17671",17671,1400,3.42,0.65,0
"17672",17672,1206,2.83,0,1
"17673",17673,1110,2.94,0,1
"17674",17674,1203,2.9,0,1
"17675",17675,1213,2.99,0,1
"17676",17676,1545,4,1.5,0
"17677",17677,1090,2.78,0,1
"17678",17678,1333,3.19,0,0
"17679",17679,1009,2.59,0.52,1
"17680",17680,1113,2.72,1.2,1
"17681",17681,1013,2.34,0.73,1
"17682",17682,1075,2.76,0,1
"17683",17683,1543,3.97,0.99,0
"17684",17684,1322,3.15,1.19,1
"17685",17685,1389,3.54,1.3,0
"17686",17686,1263,3.22,1.1,1
"17687",17687,1243,3.14,0,0
"17688",17688,1516,3.96,1.52,0
"17689",17689,1473,3.54,2.06,0
"17690",17690,1000,2.59,0,1
"17691",17691,1409,3.54,2.16,1
"17692",17692,1085,2.9,0,1
"17693",17693,1385,3.38,1.15,0
"17694",17694,1444,3.64,0.75,0
"17695",17695,1216,3.22,0,0
"17696",17696,1161,2.97,1.37,1
"17697",17697,1464,3.82,0.63,0
"17698",17698,1042,2.75,0,1
"17699",17699,1120,2.78,0,1
"17700",17700,1505,3.68,0.99,0
"17701",17701,1133,2.81,1.66,1
"17702",17702,1127,2.88,0,1
"17703",17703,1321,3.34,0.55,0
"17704",17704,1435,3.42,0,0
"17705",17705,1245,3.02,2.24,1
"17706",17706,1108,2.79,1.22,1
"17707",17707,1454,3.68,2.19,0
"17708",17708,1298,3.42,0,0
"17709",17709,1044,2.42,0,1
"17710",17710,1041,2.57,1.29,1
"17711",17711,1363,3.47,1.18,0
"17712",17712,1124,2.88,0,1
"17713",17713,1256,3,0,0
"17714",17714,1251,3.31,0,0
"17715",17715,1516,3.99,2.08,0
"17716",17716,1115,2.85,0,1
"17717",17717,1332,3.26,0,0
"17718",17718,1296,3.18,2.16,1
"17719",17719,1122,2.71,0,1
"17720",17720,1443,3.66,2.16,0
"17721",17721,1358,3.39,2.14,1
"17722",17722,1009,2.49,0,1
"17723",17723,1249,3.28,1.87,1
"17724",17724,1459,3.72,0,0
"17725",17725,1384,3.49,1.25,0
"17726",17726,1314,3.15,0,0
"17727",17727,1030,2.55,0,1
"17728",17728,1054,2.46,0,1
"17729",17729,1098,2.58,0.92,1
"17730",17730,1338,3.15,0,0
"17731",17731,1440,3.67,1.14,0
"17732",17732,1100,2.86,2.03,1
"17733",17733,1420,3.53,1.45,0
"17734",17734,1120,2.95,0,1
"17735",17735,1244,3.29,1.2,1
"17736",17736,1427,3.6,0,0
"17737",17737,1356,3.38,0,0
"17738",17738,1543,3.81,0.7,0
"17739",17739,1561,4.1,0,0
"17740",17740,1078,2.6,0,1
"17741",17741,1079,2.86,0,1
"17742",17742,1577,3.79,1.1,0
"17743",17743,1060,2.74,0,1
"17744",17744,1316,3.31,1.43,1
"17745",17745,1110,2.71,0,1
"17746",17746,1186,2.83,0.6,1
"17747",17747,1112,2.72,2.13,1
"17748",17748,1014,2.69,0.84,1
"17749",17749,1174,2.94,0.75,1
"17750",17750,1052,2.51,0,1
"17751",17751,1497,3.55,1.46,0
"17752",17752,1239,3.21,0,0
"17753",17753,1248,3.16,1.17,1
"17754",17754,1330,3.42,1,0
"17755",17755,1027,2.74,0,1
"17756",17756,1155,2.8,0,1
"17757",17757,1378,3.44,1.4,0
"17758",17758,1247,2.99,1.42,1
"17759",17759,1179,2.79,0.63,1
"17760",17760,1238,3,1.55,1
"17761",17761,1424,3.46,1.21,0
"17762",17762,1065,2.67,0,1
"17763",17763,1406,3.7,2.49,1
"17764",17764,1511,3.63,2.33,0
"17765",17765,1378,3.39,0.8,0
"17766",17766,1337,3.24,0,0
"17767",17767,1544,3.95,0,0
"17768",17768,1439,3.48,1.47,0
"17769",17769,1534,3.78,2.43,0
"17770",17770,1299,3.31,0,0
"17771",17771,1004,2.34,0.97,1
"17772",17772,1129,2.7,0,1
"17773",17773,1443,3.43,0,0
"17774",17774,1557,3.8,0,0
"17775",17775,1281,3.12,1.36,1
"17776",17776,1274,3.35,0,0
"17777",17777,1165,2.86,0,1
"17778",17778,1530,3.7,0.72,0
"17779",17779,1105,2.89,0,1
"17780",17780,1349,3.43,1.39,0
"17781",17781,1451,3.48,1.18,0
"17782",17782,1565,4.03,0.63,0
"17783",17783,1543,3.7,0.99,0
"17784",17784,1466,3.74,0.68,0
"17785",17785,1231,3,0,1
"17786",17786,1046,2.51,0,1
"17787",17787,1275,3.07,0,0
"17788",17788,1060,2.77,0.83,1
"17789",17789,1520,3.79,1.77,0
"17790",17790,1500,3.71,1.02,0
"17791",17791,1212,2.98,1.31,1
"17792",17792,1070,2.66,0,1
"17793",17793,1023,2.48,0,1
"17794",17794,1314,3.44,0,0
"17795",17795,1148,2.84,0.83,1
"17796",17796,1562,3.82,1.46,0
"17797",17797,1178,3.07,1.53,1
"17798",17798,1414,3.62,0,0
"17799",17799,1440,3.6,0,0
"17800",17800,1396,3.43,0,0
"17801",17801,1204,2.84,1.75,1
"17802",17802,1196,3.09,1.17,1
"17803",17803,1182,3.05,0,1
"17804",17804,1252,3.28,2.13,1
"17805",17805,1324,3.44,1.03,0
"17806",17806,1373,3.43,1.05,0
"17807",17807,1553,3.98,1.3,0
"17808",17808,1515,3.93,2.01,0
"17809",17809,1208,2.86,0,1
"17810",17810,1180,2.83,0,1
"17811",17811,1354,3.33,0.53,0
"17812",17812,1472,3.55,0.53,0
"17813",17813,1031,2.6,0.66,1
"17814",17814,1327,3.4,1.67,1
"17815",17815,1461,3.6,1.24,0
"17816",17816,1297,3.06,0,0
"17817",17817,1138,2.88,0,1
"17818",17818,1447,3.42,1.34,0
"17819",17819,1310,3.11,0.93,1
"17820",17820,1462,3.65,0.78,0
"17821",17821,1573,4.11,0,0
"17822",17822,1391,3.39,0.77,0
"17823",17823,1168,3.1,0,1
"17824",17824,1286,3.23,0,0
"17825",17825,1271,3.33,0,0
"17826",17826,1371,3.31,0.94,0
"17827",17827,1286,3.22,0,0
"17828",17828,1288,3.25,0,0
"17829",17829,1205,3.18,0,0
"17830",17830,1324,3.3,0,0
"17831",17831,1290,3.07,0,0
"17832",17832,1348,3.27,1.82,1
"17833",17833,1453,3.77,1.78,0
"17834",17834,1259,3.05,0,0
"17835",17835,1579,4.04,0,0
"17836",17836,1065,2.52,0.64,1
"17837",17837,1473,3.65,2.35,0
"17838",17838,1331,3.52,0,0
"17839",17839,1353,3.33,0,0
"17840",17840,1391,3.44,0,0
"17841",17841,1043,2.6,1.48,1
"17842",17842,1397,3.41,2.43,1
"17843",17843,1372,3.23,0.76,0
"17844",17844,1369,3.5,1.62,0
"17845",17845,1478,3.78,0,0
"17846",17846,1117,2.86,0.67,1
"17847",17847,1535,3.82,1.72,0
"17848",17848,1272,3.25,1.18,1
"17849",17849,1134,2.74,1.03,1
"17850",17850,1129,2.94,0,1
"17851",17851,1430,3.45,1.47,0
"17852",17852,1204,3.1,2.26,1
"17853",17853,1336,3.39,0.65,0
"17854",17854,1503,3.88,2.34,0
"17855",17855,1119,2.88,0,1
"17856",17856,1126,2.89,0.74,1
"17857",17857,1407,3.5,0.94,0
"17858",17858,1534,3.74,0.73,0
"17859",17859,1148,2.83,0,1
"17860",17860,1352,3.36,1.51,1
"17861",17861,1531,3.9,1.25,0
"17862",17862,1317,3.45,1.58,1
"17863",17863,1428,3.38,1.24,0
"17864",17864,1496,3.66,0,0
"17865",17865,1360,3.56,0.6,0
"17866",17866,1471,3.86,0,0
"17867",17867,1555,3.8,0.83,0
"17868",17868,1118,2.99,0.67,1
"17869",17869,1299,3.26,2.34,1
"17870",17870,1407,3.44,0.94,0
"17871",17871,1263,3.28,0,0
"17872",17872,1174,3.07,2.01,1
"17873",17873,1216,3.1,0,0
"17874",17874,1471,3.81,1.83,0
"17875",17875,1537,3.8,1.76,0
"17876",17876,1130,2.81,0.85,1
"17877",17877,1183,3.16,0,1
"17878",17878,1445,3.57,0,0
"17879",17879,1216,2.96,0.66,1
"17880",17880,1139,2.73,0,1
"17881",17881,1240,3.11,0,0
"17882",17882,1254,3.09,0,0
"17883",17883,1245,3.19,1.6,1
"17884",17884,1048,2.59,0,1
"17885",17885,1452,3.76,0.95,0
"17886",17886,1470,3.5,2.36,0
"17887",17887,1400,3.56,0,0
"17888",17888,1157,2.99,0,1
"17889",17889,1060,2.5,1.25,1
"17890",17890,1037,2.72,0.95,1
"17891",17891,1315,3.46,0,0
"17892",17892,1003,2.69,0.88,1
"17893",17893,1568,3.85,0,0
"17894",17894,1409,3.43,1.95,1
"17895",17895,1214,3.17,0,0
"17896",17896,1340,3.51,0,0
"17897",17897,1308,3.17,0,0
"17898",17898,1353,3.33,1.1,0
"17899",17899,1329,3.38,0,0
"17900",17900,1292,3.12,1.11,1
"17901",17901,1525,3.89,0.53,0
"17902",17902,1066,2.6,0,1
"17903",17903,1385,3.51,1.08,0
"17904",17904,1171,2.9,0.67,1
"17905",17905,1325,3.24,0.94,0
"17906",17906,1556,3.75,1.07,0
"17907",17907,1256,3.29,0.76,1
"17908",17908,1272,3.37,0,0
"17909",17909,1153,2.97,1.04,1
"17910",17910,1313,3.19,0,0
"17911",17911,1226,3.14,1.12,1
"17912",17912,1220,3.23,0.96,1
"17913",17913,1452,3.62,1.1,0
"17914",17914,1293,3.11,0,0
"17915",17915,1354,3.25,2.48,1
"17916",17916,1047,2.66,0,1
"17917",17917,1402,3.32,1.6,0
"17918",17918,1438,3.79,1.42,0
"17919",17919,1297,3.25,1.66,1
"17920",17920,1066,2.8,0.69,1
"17921",17921,1486,3.8,1.25,0
"17922",17922,1409,3.48,0.58,0
"17923",17923,1180,3.01,0.57,1
"17924",17924,1129,2.93,0.53,1
"17925",17925,1083,2.7,0,1
"17926",17926,1184,2.99,0,1
"17927",17927,1280,3.03,0,0
"17928",17928,1339,3.3,0,0
"17929",17929,1299,3.21,0,0
"17930",17930,1288,3.11,0,0
"17931",17931,1015,2.68,1.69,1
"17932",17932,1502,3.77,0.62,0
"17933",17933,1398,3.38,0.63,0
"17934",17934,1221,3.14,0,0
"17935",17935,1101,2.7,0,1
"17936",17936,1123,2.89,0.82,1
"17937",17937,1445,3.62,1.32,0
"17938",17938,1154,2.86,0,1
"17939",17939,1501,3.64,2.03,0
"17940",17940,1412,3.67,0.59,0
"17941",17941,1201,3.12,0,1
"17942",17942,1077,2.86,0.79,1
"17943",17943,1214,2.84,0,1
"17944",17944,1335,3.37,0,0
"17945",17945,1390,3.42,0.98,0
"17946",17946,1489,3.76,1.33,0
"17947",17947,1166,2.8,1.25,1
"17948",17948,1233,2.92,2.13,1
"17949",17949,1342,3.17,0,0
"17950",17950,1173,3.02,0.61,1
"17951",17951,1059,2.74,0,1
"17952",17952,1044,2.42,0,1
"17953",17953,1255,2.98,0,0
"17954",17954,1129,2.89,0.6,1
"17955",17955,1009,2.38,0.97,1
"17956",17956,1540,4.03,1.19,0
"17957",17957,1195,3.07,0,1
"17958",17958,1225,3.15,0,0
"17959",17959,1515,3.78,0,0
"17960",17960,1505,3.82,0,0
"17961",17961,1266,3.33,0,0
"17962",17962,1453,3.83,1.48,0
"17963",17963,1020,2.43,1.03,1
"17964",17964,1347,3.39,0.76,0
"17965",17965,1034,2.59,0,1
"17966",17966,1227,2.93,0,1
"17967",17967,1260,3.22,0,0
"17968",17968,1215,2.94,0,1
"17969",17969,1241,2.95,1.63,1
"17970",17970,1069,2.52,0.94,1
"17971",17971,1322,3.32,0,0
"17972",17972,1502,3.73,1.08,0
"17973",17973,1472,3.72,2.29,0
"17974",17974,1239,3.28,0,0
"17975",17975,1574,4.01,0.92,0
